Quantity,UnitPrice,Frequency,InvoiceDate,TotalSpend,Recency,Cluster_2,Cluster Description
2671,2.725867970660147,409,2011-12-09 09:00:00,7280.793349633253,0,0,"Low-Spend, Inactive Buyers"
4749,1.938795698924731,465,2011-11-27 12:13:00,9207.340774193548,12,0,"Low-Spend, Inactive Buyers"
149,1.9278787878787877,33,2011-04-15 14:21:00,287.2539393939394,237,0,"Low-Spend, Inactive Buyers"
666,2.280806451612903,124,2011-11-16 15:26:00,1519.0170967741935,22,0,"Low-Spend, Inactive Buyers"
540,1.396969696969697,33,2011-09-28 10:14:00,754.3636363636364,72,0,"Low-Spend, Inactive Buyers"
151,3.1536046511627904,86,2011-11-22 13:30:00,476.19430232558136,16,0,"Low-Spend, Inactive Buyers"
747,2.3232270916334663,251,2011-10-30 11:37:00,1735.4506374501993,40,0,"Low-Spend, Inactive Buyers"
408,1.8789473684210525,57,2011-10-30 15:28:00,766.6105263157895,39,0,"Low-Spend, Inactive Buyers"
85,7.0996428571428565,28,2011-05-05 09:05:00,603.4696428571428,218,0,"Low-Spend, Inactive Buyers"
361,2.7635211267605633,71,2011-06-02 17:30:00,997.6311267605633,189,0,"Low-Spend, Inactive Buyers"
86,3.454166666666667,24,2011-09-30 12:36:00,297.0583333333334,70,0,"Low-Spend, Inactive Buyers"
2037,3.0558518518518514,405,2011-11-16 11:17:00,6224.7702222222215,23,0,"Low-Spend, Inactive Buyers"
623,1.3534615384615383,78,2011-11-28 13:56:00,843.2065384615383,10,0,"Low-Spend, Inactive Buyers"
25646,1.332818181818182,110,2011-12-01 11:59:00,34181.45509090909,8,0,"Low-Spend, Inactive Buyers"
25,8.55,2,2011-10-05 13:05:00,213.75000000000003,64,0,"Low-Spend, Inactive Buyers"
148,1.8118367346938775,49,2011-12-05 17:36:00,268.15183673469386,3,0,"Low-Spend, Inactive Buyers"
88,3.2493333333333334,15,2011-11-20 15:48:00,285.9413333333333,18,0,"Low-Spend, Inactive Buyers"
197,1.9497777777777776,45,2011-11-25 11:02:00,384.1062222222222,14,0,"Low-Spend, Inactive Buyers"
1902,1.6421428571428573,28,2011-12-02 11:28:00,3123.355714285715,7,0,"Low-Spend, Inactive Buyers"
522,2.432236842105263,76,2011-11-20 11:00:00,1269.6276315789473,19,0,"Low-Spend, Inactive Buyers"
1068,4.6979999999999995,15,2011-09-23 10:31:00,5017.463999999999,77,0,"Low-Spend, Inactive Buyers"
7430,5.6855803571428565,224,2011-12-09 09:38:00,42243.86205357142,0,0,"Low-Spend, Inactive Buyers"
480,1.06,3,2011-06-29 09:58:00,508.8,163,0,"Low-Spend, Inactive Buyers"
277,3.3851785714285714,56,2011-02-06 12:48:00,937.6944642857143,306,0,"Low-Spend, Inactive Buyers"
241,3.4425,4,2011-05-04 13:22:00,829.6424999999999,218,0,"Low-Spend, Inactive Buyers"
2005,4.416296296296296,27,2011-10-31 14:12:00,8854.674074074073,38,0,"Low-Spend, Inactive Buyers"
250,3.0520224719101123,89,2011-11-17 14:08:00,763.0056179775281,21,0,"Low-Spend, Inactive Buyers"
310,4.841578947368421,38,2011-08-17 09:48:00,1500.8894736842105,114,0,"Low-Spend, Inactive Buyers"
1088,3.3175728155339805,206,2011-08-05 15:38:00,3609.5192233009707,125,0,"Low-Spend, Inactive Buyers"
701,5.860169491525424,59,2011-12-05 10:15:00,4107.978813559323,4,0,"Low-Spend, Inactive Buyers"
111,3.141875,32,2011-11-03 15:18:00,348.748125,35,0,"Low-Spend, Inactive Buyers"
32324,2.2216417910447763,201,2011-12-05 16:26:00,71812.34925373134,3,0,"Low-Spend, Inactive Buyers"
705,3.1606382978723406,94,2011-12-08 17:12:00,2228.25,0,0,"Low-Spend, Inactive Buyers"
777,9.00342105263158,114,2011-01-13 12:52:00,6995.658157894738,329,0,"Low-Spend, Inactive Buyers"
3,11.35,2,2011-06-29 12:53:00,34.05,162,0,"Low-Spend, Inactive Buyers"
105,7.625384615384615,13,2011-06-08 10:36:00,800.6653846153846,184,0,"Low-Spend, Inactive Buyers"
616,3.48953125,64,2011-11-23 15:46:00,2149.55125,15,0,"Low-Spend, Inactive Buyers"
298,4.125813953488372,43,2011-11-27 14:25:00,1229.4925581395348,11,0,"Low-Spend, Inactive Buyers"
738,2.721060606060606,66,2011-12-07 11:36:00,2008.1427272727274,2,0,"Low-Spend, Inactive Buyers"
2100,0.425,6,2011-10-27 12:13:00,892.5,43,0,"Low-Spend, Inactive Buyers"
114,13.96642857142857,14,2011-09-21 12:50:00,1592.172857142857,79,0,"Low-Spend, Inactive Buyers"
4266,2.346531365313653,271,2011-11-10 12:47:00,10010.302804428044,29,0,"Low-Spend, Inactive Buyers"
289,2.941666666666667,30,2011-10-28 13:00:00,850.1416666666668,41,0,"Low-Spend, Inactive Buyers"
1872,4.157067307692308,208,2011-11-28 13:47:00,7782.03,10,0,"Low-Spend, Inactive Buyers"
265,3.881333333333333,30,2011-10-20 14:52:00,1028.5533333333333,49,0,"Low-Spend, Inactive Buyers"
2195,1.6761481481481482,135,2011-11-23 13:27:00,3679.1451851851853,15,0,"Low-Spend, Inactive Buyers"
421,2.192142857142857,28,2011-10-25 16:49:00,922.8921428571429,44,0,"Low-Spend, Inactive Buyers"
407,2.670930232558139,43,2011-11-20 15:30:00,1087.0686046511626,18,0,"Low-Spend, Inactive Buyers"
3082,3.008198529411765,272,2011-12-05 16:12:00,9271.267867647059,3,0,"Low-Spend, Inactive Buyers"
34,4.165,2,2011-09-29 11:29:00,141.61,71,0,"Low-Spend, Inactive Buyers"
9435,3.641603498542274,343,2011-12-09 09:45:00,34358.52900874636,0,0,"Low-Spend, Inactive Buyers"
616,2.1107142857142858,42,2011-08-11 10:13:00,1300.2,120,0,"Low-Spend, Inactive Buyers"
190,1.997857142857143,14,2011-11-07 09:24:00,379.59285714285716,32,0,"Low-Spend, Inactive Buyers"
292,1.9611627906976743,43,2011-01-30 14:36:00,572.6595348837209,312,0,"Low-Spend, Inactive Buyers"
207,2.5272916666666667,48,2011-11-21 17:33:00,523.149375,17,0,"Low-Spend, Inactive Buyers"
185,2.4059259259259256,54,2011-09-12 14:24:00,445.09629629629626,87,0,"Low-Spend, Inactive Buyers"
1685,2.8420289855072465,138,2011-12-07 13:16:00,4788.81884057971,1,0,"Low-Spend, Inactive Buyers"
90,2.4277777777777776,9,2011-12-08 12:30:00,218.49999999999997,1,0,"Low-Spend, Inactive Buyers"
100,5.065789473684211,19,2011-04-06 17:16:00,506.57894736842104,246,0,"Low-Spend, Inactive Buyers"
232,0.66,8,2011-07-15 10:36:00,153.12,147,0,"Low-Spend, Inactive Buyers"
1490,2.6499285714285716,140,2011-11-10 14:54:00,3948.3935714285717,28,0,"Low-Spend, Inactive Buyers"
504,1.06,1,2011-05-04 10:47:00,534.24,219,0,"Low-Spend, Inactive Buyers"
2119,6.547407407407408,135,2011-07-15 12:05:00,13873.956296296297,147,0,"Low-Spend, Inactive Buyers"
198,0.7722222222222223,9,2011-06-16 10:42:00,152.9,176,0,"Low-Spend, Inactive Buyers"
443,1.6922222222222223,36,2011-10-30 14:18:00,749.6544444444445,39,0,"Low-Spend, Inactive Buyers"
-1,4287.63,1,2011-07-18 12:26:00,-4287.63,144,0,"Low-Spend, Inactive Buyers"
1114,3.50773381294964,278,2011-12-07 16:56:00,3907.615467625899,1,0,"Low-Spend, Inactive Buyers"
69009,9.463114285714287,350,2011-12-01 13:29:00,653040.0537428572,7,1,"High-Spend, Active Buyers"
1178,2.3952336448598133,107,2011-12-08 15:02:00,2821.58523364486,0,0,"Low-Spend, Inactive Buyers"
219,3.4231578947368417,19,2011-11-22 09:42:00,749.6715789473683,17,0,"Low-Spend, Inactive Buyers"
243,2.6434426229508197,61,2011-05-31 13:58:00,642.3565573770492,191,0,"Low-Spend, Inactive Buyers"
66,2.825,8,2011-05-20 12:31:00,186.45000000000002,203,0,"Low-Spend, Inactive Buyers"
222,1.5076470588235293,17,2010-12-09 15:23:00,334.6976470588235,364,0,"Low-Spend, Inactive Buyers"
826,3.221052631578947,19,2011-08-05 12:48:00,2660.58947368421,126,0,"Low-Spend, Inactive Buyers"
170,2.4331481481481485,54,2011-11-24 13:01:00,413.63518518518526,14,0,"Low-Spend, Inactive Buyers"
537,1.9172072072072073,111,2011-10-27 13:25:00,1029.5402702702704,42,0,"Low-Spend, Inactive Buyers"
176,4.47054054054054,37,2011-09-22 10:58:00,786.815135135135,78,0,"Low-Spend, Inactive Buyers"
770,2.4043396226415097,106,2011-11-17 10:21:00,1851.3415094339625,22,0,"Low-Spend, Inactive Buyers"
224,3.8992857142857145,28,2011-10-19 13:36:00,873.44,50,0,"Low-Spend, Inactive Buyers"
1081,2.819764150943396,212,2011-11-23 13:40:00,3048.1650471698113,15,0,"Low-Spend, Inactive Buyers"
220,2.7211111111111115,9,2011-07-04 13:19:00,598.6444444444445,157,0,"Low-Spend, Inactive Buyers"
306,4.690975609756098,41,2011-11-29 13:15:00,1435.438536585366,9,0,"Low-Spend, Inactive Buyers"
116,1.17,5,2011-11-29 15:33:00,135.72,9,0,"Low-Spend, Inactive Buyers"
778,3.0995555555555554,90,2011-11-23 13:15:00,2411.454222222222,15,0,"Low-Spend, Inactive Buyers"
1675,1.2026923076923077,78,2011-10-26 12:42:00,2014.5096153846155,44,0,"Low-Spend, Inactive Buyers"
455,2.0647126436781607,174,2011-06-01 14:57:00,939.4442528735631,190,0,"Low-Spend, Inactive Buyers"
178,1.7764285714285715,14,2011-09-21 14:55:00,316.20428571428573,78,0,"Low-Spend, Inactive Buyers"
336,1.8551612903225807,31,2011-09-27 10:21:00,623.3341935483871,73,0,"Low-Spend, Inactive Buyers"
1060,2.593975903614458,83,2011-12-06 12:28:00,2749.614457831325,3,0,"Low-Spend, Inactive Buyers"
191,3.264761904761905,21,2011-10-05 13:10:00,623.5695238095238,64,0,"Low-Spend, Inactive Buyers"
191,2.89625,24,2011-03-23 14:00:00,553.18375,260,0,"Low-Spend, Inactive Buyers"
428,1.076896551724138,29,2011-10-12 08:56:00,460.91172413793106,58,0,"Low-Spend, Inactive Buyers"
1021,2.9770930232558137,86,2011-12-09 09:08:00,3039.611976744186,0,0,"Low-Spend, Inactive Buyers"
2012,3.436909090909091,110,2011-12-08 16:18:00,6915.061090909091,0,0,"Low-Spend, Inactive Buyers"
155,3.5233333333333334,12,2011-04-05 15:21:00,546.1166666666667,247,0,"Low-Spend, Inactive Buyers"
229,3.68,27,2011-12-02 12:08:00,842.72,7,0,"Low-Spend, Inactive Buyers"
79,5.165,10,2010-12-16 08:39:00,408.035,358,0,"Low-Spend, Inactive Buyers"
394,2.0194117647058825,17,2011-09-25 12:25:00,795.6482352941177,75,0,"Low-Spend, Inactive Buyers"
711,1.73825,40,2011-02-23 09:14:00,1235.8957500000001,289,0,"Low-Spend, Inactive Buyers"
17,54.3,5,2011-11-22 14:25:00,923.0999999999999,16,0,"Low-Spend, Inactive Buyers"
160,3.4944444444444445,18,2011-05-03 09:47:00,559.1111111111111,220,0,"Low-Spend, Inactive Buyers"
376,2.8096428571428573,28,2011-11-30 13:13:00,1056.4257142857143,8,0,"Low-Spend, Inactive Buyers"
486,2.3276315789473685,38,2011-12-07 09:18:00,1131.2289473684211,2,0,"Low-Spend, Inactive Buyers"
1456,3.4732142857142856,140,2011-05-17 12:59:00,5057.0,205,0,"Low-Spend, Inactive Buyers"
556,2.9532692307692305,52,2011-07-01 12:50:00,1642.0176923076922,161,0,"Low-Spend, Inactive Buyers"
136,3.544375,16,2011-09-30 12:54:00,482.035,69,0,"Low-Spend, Inactive Buyers"
359,2.6617045454545454,88,2011-03-23 11:48:00,955.5519318181817,261,0,"Low-Spend, Inactive Buyers"
289,1.622272727272727,22,2011-03-04 08:10:00,468.8368181818181,280,0,"Low-Spend, Inactive Buyers"
3508,2.2681743869209807,367,2011-10-13 12:16:00,7956.755749318801,57,0,"Low-Spend, Inactive Buyers"
214,2.211,20,2011-11-15 10:00:00,473.154,24,0,"Low-Spend, Inactive Buyers"
63012,2.4229368029739775,1076,2011-12-07 10:12:00,152674.09382899627,2,1,"High-Spend, Active Buyers"
2752,1.9826415094339622,106,2011-11-11 12:11:00,5456.229433962264,28,0,"Low-Spend, Inactive Buyers"
254,2.77,6,2011-09-28 16:42:00,703.58,71,0,"Low-Spend, Inactive Buyers"
135,2.228,40,2011-08-03 15:45:00,300.78000000000003,127,0,"Low-Spend, Inactive Buyers"
243,3.7408045977011493,87,2011-11-08 14:04:00,909.0155172413793,30,0,"Low-Spend, Inactive Buyers"
414,2.7762962962962963,135,2011-11-24 16:51:00,1149.3866666666665,14,0,"Low-Spend, Inactive Buyers"
102,2.5381818181818185,11,2011-02-04 11:48:00,258.8945454545455,308,0,"Low-Spend, Inactive Buyers"
1233,3.101566265060241,83,2011-11-22 16:43:00,3824.231204819277,16,0,"Low-Spend, Inactive Buyers"
365,3.2976666666666663,30,2011-10-17 12:04:00,1203.6483333333333,53,0,"Low-Spend, Inactive Buyers"
518,1.9256521739130434,46,2011-11-15 14:00:00,997.4878260869565,23,0,"Low-Spend, Inactive Buyers"
1034,1.9445205479452052,73,2011-12-08 12:31:00,2010.634246575342,1,0,"Low-Spend, Inactive Buyers"
872,3.128181818181818,33,2011-11-28 13:20:00,2727.774545454545,10,0,"Low-Spend, Inactive Buyers"
90,1.5916666666666668,6,2010-12-13 14:32:00,143.25,360,0,"Low-Spend, Inactive Buyers"
82,6.005555555555556,9,2010-12-15 12:05:00,492.45555555555563,359,0,"Low-Spend, Inactive Buyers"
257,5.671304347826087,23,2011-12-08 18:56:00,1457.5252173913043,0,0,"Low-Spend, Inactive Buyers"
463,3.50734693877551,49,2011-10-17 12:32:00,1623.9016326530611,53,0,"Low-Spend, Inactive Buyers"
2130,3.337846153846154,260,2011-12-08 13:27:00,7109.612307692308,0,0,"Low-Spend, Inactive Buyers"
1514,2.323102564102564,390,2011-12-08 18:42:00,3517.1772820512824,0,0,"Low-Spend, Inactive Buyers"
135,4.066,15,2011-08-11 10:19:00,548.91,120,0,"Low-Spend, Inactive Buyers"
103,2.677777777777778,9,2011-10-17 12:47:00,275.81111111111113,53,0,"Low-Spend, Inactive Buyers"
136,1.473076923076923,13,2011-03-04 15:20:00,200.33846153846153,279,0,"Low-Spend, Inactive Buyers"
6,12.75,3,2011-06-15 13:23:00,76.5,176,0,"Low-Spend, Inactive Buyers"
699,2.561891891891892,74,2011-11-10 10:56:00,1790.7624324324324,29,0,"Low-Spend, Inactive Buyers"
134,1.1933333333333334,9,2011-11-14 12:12:00,159.90666666666667,25,0,"Low-Spend, Inactive Buyers"
193,3.7249999999999996,26,2011-12-01 09:00:00,718.925,8,0,"Low-Spend, Inactive Buyers"
134,2.5839999999999996,25,2011-03-15 11:45:00,346.256,269,0,"Low-Spend, Inactive Buyers"
337,2.5307801418439717,141,2011-10-27 14:04:00,852.8729078014185,42,0,"Low-Spend, Inactive Buyers"
-4,2.95,2,2010-12-02 14:29:00,-11.8,371,0,"Low-Spend, Inactive Buyers"
-132,1.974705882352941,17,2011-05-06 10:00:00,-260.6611764705882,217,0,"Low-Spend, Inactive Buyers"
210,1.7666666666666666,6,2011-11-16 09:59:00,371.0,23,0,"Low-Spend, Inactive Buyers"
86,2.978095238095238,42,2011-05-26 14:09:00,256.11619047619047,196,0,"Low-Spend, Inactive Buyers"
142,2.5902564102564103,39,2010-12-15 14:12:00,367.8164102564103,358,0,"Low-Spend, Inactive Buyers"
708,2.279607843137255,51,2011-10-28 12:14:00,1613.9623529411765,42,0,"Low-Spend, Inactive Buyers"
1048,3.1,2,2011-08-02 10:00:00,3248.8,129,0,"Low-Spend, Inactive Buyers"
1763,3.0594318181818183,88,2011-12-08 14:15:00,5393.7782954545455,0,0,"Low-Spend, Inactive Buyers"
348,2.1773333333333333,105,2011-11-20 12:22:00,757.712,19,0,"Low-Spend, Inactive Buyers"
101,4.778333333333333,6,2011-05-18 10:48:00,482.6116666666667,205,0,"Low-Spend, Inactive Buyers"
306,2.702058823529412,34,2011-11-25 12:57:00,826.83,13,0,"Low-Spend, Inactive Buyers"
651,3.307037037037037,27,2011-09-06 09:18:00,2152.8811111111113,94,0,"Low-Spend, Inactive Buyers"
144,2.1131111111111114,45,2011-11-20 12:53:00,304.288,18,0,"Low-Spend, Inactive Buyers"
813,1.92578125,64,2011-11-25 14:21:00,1565.66015625,13,0,"Low-Spend, Inactive Buyers"
146,3.722448979591837,49,2011-11-15 13:27:00,543.4775510204082,23,0,"Low-Spend, Inactive Buyers"
497,2.6519718309859153,142,2011-12-01 19:54:00,1318.03,7,0,"Low-Spend, Inactive Buyers"
2428,2.357457627118644,177,2011-12-02 15:48:00,5723.907118644067,6,0,"Low-Spend, Inactive Buyers"
159,3.3531034482758617,29,2011-01-11 14:15:00,533.143448275862,331,0,"Low-Spend, Inactive Buyers"
876,2.7882656826568266,271,2011-10-20 15:57:00,2442.5207380073803,49,0,"Low-Spend, Inactive Buyers"
95,3.158333333333333,12,2011-09-29 17:53:00,300.04166666666663,70,0,"Low-Spend, Inactive Buyers"
302,2.2315384615384617,26,2011-11-10 13:01:00,673.9246153846154,28,0,"Low-Spend, Inactive Buyers"
77,3.3162499999999997,8,2011-04-11 09:47:00,255.35124999999996,242,0,"Low-Spend, Inactive Buyers"
1927,3.063700980392157,408,2011-12-01 18:12:00,5903.751789215687,7,0,"Low-Spend, Inactive Buyers"
90,1.1366666666666667,6,2011-06-02 11:42:00,102.30000000000001,190,0,"Low-Spend, Inactive Buyers"
256,2.548076923076923,52,2011-12-05 12:28:00,652.3076923076923,4,0,"Low-Spend, Inactive Buyers"
88,2.1575555555555557,45,2011-04-01 12:41:00,189.8648888888889,252,0,"Low-Spend, Inactive Buyers"
5849,3.5452106430155212,451,2011-12-09 12:21:00,20735.937050997785,0,0,"Low-Spend, Inactive Buyers"
123,2.134137931034483,29,2011-04-17 13:18:00,262.4989655172414,235,0,"Low-Spend, Inactive Buyers"
446,3.9069444444444446,36,2011-12-02 17:12:00,1742.4972222222223,6,0,"Low-Spend, Inactive Buyers"
1650,1.39625,208,2011-08-22 13:30:00,2303.8125,108,0,"Low-Spend, Inactive Buyers"
676,5.203043478260869,23,2011-08-31 13:37:00,3517.2573913043475,99,0,"Low-Spend, Inactive Buyers"
1631,2.1748221343873517,253,2011-10-10 16:58:00,3547.1349011857706,59,0,"Low-Spend, Inactive Buyers"
822,2.6857142857142855,196,2011-12-07 12:55:00,2207.657142857143,1,0,"Low-Spend, Inactive Buyers"
999,3.6392405063291138,158,2011-09-27 13:42:00,3635.6012658227846,72,0,"Low-Spend, Inactive Buyers"
3083,2.5034579439252336,214,2011-12-06 10:30:00,7718.160841121495,3,0,"Low-Spend, Inactive Buyers"
550,1.9409999999999998,50,2011-09-15 16:34:00,1067.55,84,0,"Low-Spend, Inactive Buyers"
228,2.502560975609756,82,2011-11-27 16:08:00,570.5839024390243,11,0,"Low-Spend, Inactive Buyers"
4376,1.9309811320754717,265,2011-11-16 14:11:00,8449.973433962265,22,0,"Low-Spend, Inactive Buyers"
1176,3.3992727272727272,55,2011-05-10 11:54:00,3997.5447272727274,213,0,"Low-Spend, Inactive Buyers"
144,3.5307692307692307,13,2011-11-22 09:43:00,508.4307692307692,17,0,"Low-Spend, Inactive Buyers"
103,1.6122222222222222,9,2011-04-14 18:02:00,166.0588888888889,238,0,"Low-Spend, Inactive Buyers"
4100,1.996960431654676,556,2011-12-07 13:53:00,8187.537769784172,1,0,"Low-Spend, Inactive Buyers"
-31,77.126,15,2011-10-20 19:19:00,-2390.906,49,0,"Low-Spend, Inactive Buyers"
169,2.5342857142857143,63,2011-05-06 13:43:00,428.2942857142857,216,0,"Low-Spend, Inactive Buyers"
229,1.1892857142857143,56,2011-11-06 13:06:00,272.3464285714286,32,0,"Low-Spend, Inactive Buyers"
717,2.3273076923076923,234,2011-10-30 12:28:00,1668.6796153846153,40,0,"Low-Spend, Inactive Buyers"
2542,2.559458987783595,573,2011-12-06 09:46:00,6506.144746945899,3,0,"Low-Spend, Inactive Buyers"
1787,2.7475352112676057,142,2011-10-17 14:59:00,4909.845422535212,52,0,"Low-Spend, Inactive Buyers"
2464,2.673226837060703,313,2011-11-17 10:51:00,6586.830926517572,22,0,"Low-Spend, Inactive Buyers"
235,2.231224489795918,98,2011-10-13 16:01:00,524.3377551020408,56,0,"Low-Spend, Inactive Buyers"
140,3.9107142857142856,14,2011-08-01 14:06:00,547.5,129,0,"Low-Spend, Inactive Buyers"
224,2.55,3,2011-06-19 10:11:00,571.1999999999999,173,0,"Low-Spend, Inactive Buyers"
319,4.394179104477613,67,2011-12-04 11:50:00,1401.7431343283583,5,0,"Low-Spend, Inactive Buyers"
124,1.8206756756756755,74,2011-01-31 14:18:00,225.76378378378377,311,0,"Low-Spend, Inactive Buyers"
60,2.7575,4,2011-10-11 12:08:00,165.45,59,0,"Low-Spend, Inactive Buyers"
510,3.425925925925926,27,2011-11-18 17:11:00,1747.2222222222222,20,0,"Low-Spend, Inactive Buyers"
265,2.8709090909090906,33,2011-11-07 11:32:00,760.790909090909,32,0,"Low-Spend, Inactive Buyers"
554,2.958,50,2011-11-25 10:52:00,1638.7320000000002,14,0,"Low-Spend, Inactive Buyers"
1180,2.5556209150326796,306,2011-11-21 13:36:00,3015.632679738562,17,0,"Low-Spend, Inactive Buyers"
79,2.41,5,2011-09-19 15:21:00,190.39000000000001,80,0,"Low-Spend, Inactive Buyers"
1621,2.0991935483870967,124,2011-12-04 10:56:00,3402.7927419354837,5,0,"Low-Spend, Inactive Buyers"
158,7.825000000000001,26,2011-06-23 11:58:00,1236.3500000000001,169,0,"Low-Spend, Inactive Buyers"
334,3.712820512820513,39,2011-12-08 09:47:00,1240.0820512820512,1,0,"Low-Spend, Inactive Buyers"
630,2.8655555555555554,72,2011-11-08 13:25:00,1805.3,30,0,"Low-Spend, Inactive Buyers"
838,3.7335810810810814,296,2011-11-03 13:09:00,3128.7409459459464,35,0,"Low-Spend, Inactive Buyers"
176,2.5308333333333333,24,2011-12-01 08:29:00,445.4266666666667,8,0,"Low-Spend, Inactive Buyers"
280,3.432857142857143,35,2011-11-08 12:51:00,961.2,30,0,"Low-Spend, Inactive Buyers"
49,5.514285714285714,7,2011-03-08 15:22:00,270.2,275,0,"Low-Spend, Inactive Buyers"
250,2.566,5,2011-09-14 09:13:00,641.5,86,0,"Low-Spend, Inactive Buyers"
474,2.3432500000000003,40,2011-08-12 09:11:00,1110.7005000000001,119,0,"Low-Spend, Inactive Buyers"
71,4.01875,8,2010-12-01 14:38:00,285.33125,372,0,"Low-Spend, Inactive Buyers"
1741,2.7959171597633135,169,2011-12-08 13:43:00,4867.691775147929,0,0,"Low-Spend, Inactive Buyers"
320,4.728148148148148,54,2011-05-04 13:17:00,1513.0074074074073,218,0,"Low-Spend, Inactive Buyers"
30,7.097142857142857,7,2011-10-05 15:38:00,212.9142857142857,64,0,"Low-Spend, Inactive Buyers"
486,5.562717391304347,92,2011-10-10 09:41:00,2703.480652173913,60,0,"Low-Spend, Inactive Buyers"
398,3.6409433962264153,53,2011-07-28 10:50:00,1449.0954716981132,134,0,"Low-Spend, Inactive Buyers"
150,1.89625,8,2011-11-18 14:52:00,284.4375,20,0,"Low-Spend, Inactive Buyers"
3100,2.0972384937238493,239,2011-11-28 10:29:00,6501.439330543933,11,0,"Low-Spend, Inactive Buyers"
2479,3.4354074074074075,270,2011-11-14 12:55:00,8516.374962962964,24,0,"Low-Spend, Inactive Buyers"
1401,4.1484000000000005,50,2011-11-10 14:26:00,5811.908400000001,28,0,"Low-Spend, Inactive Buyers"
41,3.1568181818181817,22,2011-03-07 13:17:00,129.42954545454546,276,0,"Low-Spend, Inactive Buyers"
956,4.731397849462366,93,2011-11-29 11:34:00,4523.216344086021,10,0,"Low-Spend, Inactive Buyers"
1399,2.772560975609756,82,2011-09-27 13:04:00,3878.8128048780486,72,0,"Low-Spend, Inactive Buyers"
522,2.351304347826087,23,2011-11-29 11:47:00,1227.3808695652174,10,0,"Low-Spend, Inactive Buyers"
1486,4.045900621118013,161,2011-12-06 09:29:00,6012.208322981367,3,0,"Low-Spend, Inactive Buyers"
121,1.963684210526316,38,2011-07-21 13:37:00,237.60578947368424,140,0,"Low-Spend, Inactive Buyers"
793,3.9831111111111115,90,2011-11-14 08:56:00,3158.6071111111114,25,0,"Low-Spend, Inactive Buyers"
